date_time,year,month,day,hour,day_of_week,holiday,traffic_volume,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,weather_condition,is_holiday
2018-06-25 05:00:00,2018,6,25,5,Monday,None,2982,291.15,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-25 06:00:00,2018,6,25,6,Monday,None,5588,291.44,0.0,0.0,40,Rain,light rain,Bad weather,Non-holiday
2018-06-25 07:00:00,2018,6,25,7,Monday,None,6146,292.14,0.0,0.0,1,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-06-25 08:00:00,2018,6,25,8,Monday,None,5383,293.22,0.0,0.0,1,Rain,moderate rain,Bad weather,Non-holiday
2018-06-25 08:00:00,2018,6,25,8,Monday,None,5383,293.22,0.0,0.0,1,Thunderstorm,proximity thunderstorm,Bad weather,Non-holiday
2018-06-25 09:00:00,2018,6,25,9,Monday,None,4654,294.07,0.0,0.0,90,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-06-25 09:00:00,2018,6,25,9,Monday,None,4654,294.07,0.0,0.0,90,Thunderstorm,thunderstorm with rain,Bad weather,Non-holiday
2018-06-25 10:00:00,2018,6,25,10,Monday,None,4310,295.37,0.0,0.0,75,Rain,light rain,Bad weather,Non-holiday
2018-06-25 11:00:00,2018,6,25,11,Monday,None,4530,296.29,0.0,0.0,1,Rain,light rain,Bad weather,Non-holiday
2018-06-25 12:00:00,2018,6,25,12,Monday,None,4748,297.21,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-25 13:00:00,2018,6,25,13,Monday,None,4673,299.0,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-25 14:00:00,2018,6,25,14,Monday,None,4877,299.55,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-25 15:00:00,2018,6,25,15,Monday,None,5605,300.22,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-25 16:00:00,2018,6,25,16,Monday,None,6232,300.22,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-25 17:00:00,2018,6,25,17,Monday,None,5772,299.82,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-25 18:00:00,2018,6,25,18,Monday,None,4086,300.01,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-25 19:00:00,2018,6,25,19,Monday,None,3288,299.15,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-25 20:00:00,2018,6,25,20,Monday,None,2944,298.22,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-25 21:00:00,2018,6,25,21,Monday,None,2559,297.29,0.0,0.0,75,Haze,haze,Bad weather,Non-holiday
2018-06-25 22:00:00,2018,6,25,22,Monday,None,1974,296.37,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-25 23:00:00,2018,6,25,23,Monday,None,1136,296.01,0.0,0.0,1,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2018-06-25 23:00:00,2018,6,25,23,Monday,None,1136,296.01,0.0,0.0,1,Rain,light rain,Bad weather,Non-holiday
2018-06-26 00:00:00,2018,6,26,0,Tuesday,None,624,295.22,0.0,0.0,1,Rain,light rain,Bad weather,Non-holiday
2018-06-26 00:00:00,2018,6,26,0,Tuesday,None,624,295.22,0.0,0.0,1,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2018-06-26 01:00:00,2018,6,26,1,Tuesday,None,417,295.02,0.0,0.0,40,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-06-26 02:00:00,2018,6,26,2,Tuesday,None,297,294.02,0.0,0.0,90,Thunderstorm,proximity thunderstorm,Bad weather,Non-holiday
2018-06-26 02:00:00,2018,6,26,2,Tuesday,None,297,294.02,0.0,0.0,90,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-06-26 02:00:00,2018,6,26,2,Tuesday,None,297,294.02,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-26 03:00:00,2018,6,26,3,Tuesday,None,353,292.35,0.0,0.0,90,Thunderstorm,proximity thunderstorm,Bad weather,Non-holiday
2018-06-26 03:00:00,2018,6,26,3,Tuesday,None,353,292.35,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-26 03:00:00,2018,6,26,3,Tuesday,None,353,292.35,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2018-06-26 03:00:00,2018,6,26,3,Tuesday,None,353,292.35,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2018-06-26 04:00:00,2018,6,26,4,Tuesday,None,887,291.55,0.0,0.0,90,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-06-26 04:00:00,2018,6,26,4,Tuesday,None,887,291.55,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-26 04:00:00,2018,6,26,4,Tuesday,None,887,291.55,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,Bad weather,Non-holiday
2018-06-26 05:00:00,2018,6,26,5,Tuesday,None,2973,291.08,0.0,0.0,90,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-06-26 05:00:00,2018,6,26,5,Tuesday,None,2973,291.08,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-26 06:00:00,2018,6,26,6,Tuesday,None,5381,290.95,0.0,0.0,90,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-06-26 06:00:00,2018,6,26,6,Tuesday,None,5381,290.95,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-26 07:00:00,2018,6,26,7,Tuesday,None,6350,290.79,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2018-06-26 07:00:00,2018,6,26,7,Tuesday,None,6350,290.79,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-26 08:00:00,2018,6,26,8,Tuesday,None,5756,290.94,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2018-06-26 09:00:00,2018,6,26,9,Tuesday,None,4872,291.15,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2018-06-26 10:00:00,2018,6,26,10,Tuesday,None,4452,292.07,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2018-06-26 11:00:00,2018,6,26,11,Tuesday,None,4713,292.58,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2018-06-26 12:00:00,2018,6,26,12,Tuesday,None,5083,293.58,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2018-06-26 13:00:00,2018,6,26,13,Tuesday,None,4849,293.55,0.0,0.0,75,Rain,moderate rain,Bad weather,Non-holiday
2018-06-26 14:00:00,2018,6,26,14,Tuesday,None,4905,293.88,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2018-06-26 14:00:00,2018,6,26,14,Tuesday,None,4905,293.88,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2018-06-26 15:00:00,2018,6,26,15,Tuesday,None,5875,293.79,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2018-06-26 16:00:00,2018,6,26,16,Tuesday,None,6765,294.35,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2018-06-26 16:00:00,2018,6,26,16,Tuesday,None,6765,294.35,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2018-06-26 17:00:00,2018,6,26,17,Tuesday,None,6054,294.3,0.0,0.0,75,Mist,mist,Bad weather,Non-holiday
2018-06-26 18:00:00,2018,6,26,18,Tuesday,None,4473,294.5,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-26 19:00:00,2018,6,26,19,Tuesday,None,3316,294.53,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2018-06-26 20:00:00,2018,6,26,20,Tuesday,None,2910,294.08,0.0,0.0,75,Mist,mist,Bad weather,Non-holiday
2018-06-26 20:00:00,2018,6,26,20,Tuesday,None,2910,294.08,0.0,0.0,75,Drizzle,drizzle,Bad weather,Non-holiday
2018-06-26 21:00:00,2018,6,26,21,Tuesday,None,2674,293.75,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2018-06-26 22:00:00,2018,6,26,22,Tuesday,None,2083,293.48,0.0,0.0,40,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2018-06-26 23:00:00,2018,6,26,23,Tuesday,None,1161,293.43,0.0,0.0,40,Mist,mist,Bad weather,Non-holiday
2018-06-27 00:00:00,2018,6,27,0,Wednesday,None,678,293.01,0.0,0.0,40,Mist,mist,Bad weather,Non-holiday
2018-06-27 01:00:00,2018,6,27,1,Wednesday,None,411,292.55,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-27 02:00:00,2018,6,27,2,Wednesday,None,313,292.58,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2018-06-27 03:00:00,2018,6,27,3,Wednesday,None,414,292.15,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-27 04:00:00,2018,6,27,4,Wednesday,None,898,292.15,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-27 05:00:00,2018,6,27,5,Wednesday,None,3151,291.99,0.0,0.0,75,Mist,mist,Bad weather,Non-holiday
2018-06-27 06:00:00,2018,6,27,6,Wednesday,None,5883,291.79,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-27 07:00:00,2018,6,27,7,Wednesday,None,6414,292.01,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-27 08:00:00,2018,6,27,8,Wednesday,None,5717,292.58,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-27 09:00:00,2018,6,27,9,Wednesday,None,5134,292.86,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-06-27 10:00:00,2018,6,27,10,Wednesday,None,4614,293.48,0.0,0.0,75,Mist,mist,Bad weather,Non-holiday
2018-06-27 11:00:00,2018,6,27,11,Wednesday,None,4964,294.48,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-27 12:00:00,2018,6,27,12,Wednesday,None,5102,295.36,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-27 13:00:00,2018,6,27,13,Wednesday,None,4901,296.35,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-27 14:00:00,2018,6,27,14,Wednesday,None,5036,296.93,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2018-06-27 15:00:00,2018,6,27,15,Wednesday,None,5867,297.81,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-27 16:00:00,2018,6,27,16,Wednesday,None,6666,298.62,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-27 17:00:00,2018,6,27,17,Wednesday,None,6095,299.08,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-27 18:00:00,2018,6,27,18,Wednesday,None,4563,299.15,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-27 19:00:00,2018,6,27,19,Wednesday,None,3497,299.29,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-27 20:00:00,2018,6,27,20,Wednesday,None,3126,298.94,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-27 21:00:00,2018,6,27,21,Wednesday,None,3116,298.09,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-27 22:00:00,2018,6,27,22,Wednesday,None,2292,295.44,0.0,0.0,5,Clear,sky is clear,Good weather,Non-holiday
2018-06-27 23:00:00,2018,6,27,23,Wednesday,None,1339,294.3,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-28 00:00:00,2018,6,28,0,Thursday,None,778,293.72,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2018-06-28 01:00:00,2018,6,28,1,Thursday,None,457,293.36,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2018-06-28 02:00:00,2018,6,28,2,Thursday,None,309,292.65,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2018-06-28 03:00:00,2018,6,28,3,Thursday,None,365,292.16,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2018-06-28 04:00:00,2018,6,28,4,Thursday,None,921,291.37,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2018-06-28 05:00:00,2018,6,28,5,Thursday,None,3121,290.8,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2018-06-28 05:00:00,2018,6,28,5,Thursday,None,3121,290.8,0.0,0.0,1,Fog,fog,Bad weather,Non-holiday
2018-06-28 06:00:00,2018,6,28,6,Thursday,None,5691,290.51,0.0,0.0,1,Mist,mist,Bad weather,Non-holiday
2018-06-28 06:00:00,2018,6,28,6,Thursday,None,5691,290.51,0.0,0.0,1,Haze,haze,Bad weather,Non-holiday
2018-06-28 07:00:00,2018,6,28,7,Thursday,None,6264,291.75,0.0,0.0,20,Mist,mist,Bad weather,Non-holiday
2018-06-28 08:00:00,2018,6,28,8,Thursday,None,5683,294.15,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-28 09:00:00,2018,6,28,9,Thursday,None,4983,296.53,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-28 10:00:00,2018,6,28,10,Thursday,None,4678,298.57,0.0,0.0,5,Clear,sky is clear,Good weather,Non-holiday
2018-06-28 11:00:00,2018,6,28,11,Thursday,None,4866,299.82,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-28 12:00:00,2018,6,28,12,Thursday,None,5109,299.85,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-28 13:00:00,2018,6,28,13,Thursday,None,5011,301.44,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2018-06-28 14:00:00,2018,6,28,14,Thursday,None,5300,301.88,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-28 15:00:00,2018,6,28,15,Thursday,None,5945,302.15,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2018-06-28 16:00:00,2018,6,28,16,Thursday,None,6568,302.01,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-28 17:00:00,2018,6,28,17,Thursday,None,5930,302.36,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-28 18:00:00,2018,6,28,18,Thursday,None,4668,302.61,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2018-06-28 19:00:00,2018,6,28,19,Thursday,None,3794,302.61,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-28 20:00:00,2018,6,28,20,Thursday,None,3127,301.82,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2018-06-28 21:00:00,2018,6,28,21,Thursday,None,2908,300.55,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-28 22:00:00,2018,6,28,22,Thursday,None,2190,299.65,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2018-06-28 23:00:00,2018,6,28,23,Thursday,None,1475,298.49,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 00:00:00,2018,6,29,0,Friday,None,841,298.15,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 01:00:00,2018,6,29,1,Friday,None,510,297.62,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 02:00:00,2018,6,29,2,Friday,None,385,297.3,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 03:00:00,2018,6,29,3,Friday,None,453,296.87,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 04:00:00,2018,6,29,4,Friday,None,984,296.65,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 05:00:00,2018,6,29,5,Friday,None,2909,296.72,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 06:00:00,2018,6,29,6,Friday,None,5427,296.69,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 07:00:00,2018,6,29,7,Friday,None,6051,297.08,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 08:00:00,2018,6,29,8,Friday,None,5204,298.21,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-29 09:00:00,2018,6,29,9,Friday,None,4842,300.15,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-29 10:00:00,2018,6,29,10,Friday,None,4626,301.84,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 11:00:00,2018,6,29,11,Friday,None,5114,303.48,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-29 12:00:00,2018,6,29,12,Friday,None,5222,305.01,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 13:00:00,2018,6,29,13,Friday,None,5236,306.22,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 14:00:00,2018,6,29,14,Friday,None,5319,307.69,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 15:00:00,2018,6,29,15,Friday,None,5903,308.43,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 16:00:00,2018,6,29,16,Friday,None,5902,309.29,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2018-06-29 17:00:00,2018,6,29,17,Friday,None,5314,309.08,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2018-06-29 18:00:00,2018,6,29,18,Friday,None,4798,308.87,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2018-06-29 19:00:00,2018,6,29,19,Friday,None,3705,307.68,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2018-06-29 20:00:00,2018,6,29,20,Friday,None,3340,306.29,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-29 21:00:00,2018,6,29,21,Friday,None,3247,305.15,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 22:00:00,2018,6,29,22,Friday,None,2781,304.08,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-29 23:00:00,2018,6,29,23,Friday,None,2465,303.55,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-30 00:00:00,2018,6,30,0,Saturday,None,1423,302.87,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-30 01:00:00,2018,6,30,1,Saturday,None,869,302.58,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-30 02:00:00,2018,6,30,2,Saturday,None,617,302.55,0.0,0.0,1,Thunderstorm,proximity thunderstorm,Bad weather,Non-holiday
2018-06-30 03:00:00,2018,6,30,3,Saturday,None,429,302.29,0.0,0.0,40,Rain,moderate rain,Bad weather,Non-holiday
2018-06-30 03:00:00,2018,6,30,3,Saturday,None,429,302.29,0.0,0.0,40,Thunderstorm,proximity thunderstorm,Bad weather,Non-holiday
2018-06-30 04:00:00,2018,6,30,4,Saturday,None,429,301.29,0.0,0.0,1,Rain,light rain,Bad weather,Non-holiday
2018-06-30 05:00:00,2018,6,30,5,Saturday,None,822,300.48,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-30 06:00:00,2018,6,30,6,Saturday,None,1489,300.08,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-30 07:00:00,2018,6,30,7,Saturday,None,2048,299.92,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-30 08:00:00,2018,6,30,8,Saturday,None,2840,299.62,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-06-30 09:00:00,2018,6,30,9,Saturday,None,3627,299.61,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-30 10:00:00,2018,6,30,10,Saturday,None,3922,300.07,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2018-06-30 11:00:00,2018,6,30,11,Saturday,None,4253,300.43,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-30 12:00:00,2018,6,30,12,Saturday,None,4776,301.55,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-30 13:00:00,2018,6,30,13,Saturday,None,4675,302.57,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-30 14:00:00,2018,6,30,14,Saturday,None,4533,302.88,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-30 15:00:00,2018,6,30,15,Saturday,None,4425,303.08,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-30 16:00:00,2018,6,30,16,Saturday,None,4707,302.3,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2018-06-30 17:00:00,2018,6,30,17,Saturday,None,4469,301.44,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,Bad weather,Non-holiday
2018-06-30 18:00:00,2018,6,30,18,Saturday,None,3871,300.82,0.0,0.0,90,Rain,light rain,Bad weather,Non-holiday
2018-06-30 19:00:00,2018,6,30,19,Saturday,None,3247,300.68,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2018-06-30 20:00:00,2018,6,30,20,Saturday,None,2936,299.88,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2018-06-30 21:00:00,2018,6,30,21,Saturday,None,2700,299.48,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2018-06-30 22:00:00,2018,6,30,22,Saturday,None,2760,298.48,0.0,0.0,75,Clouds,broken clouds,Good weather,Non-holiday
2018-06-30 23:00:00,2018,6,30,23,Saturday,None,2017,297.62,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2018-07-01 00:00:00,2018,7,1,0,Sunday,None,1314,297.15,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-07-01 01:00:00,2018,7,1,1,Sunday,None,848,296.65,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-07-01 02:00:00,2018,7,1,2,Sunday,None,703,296.15,0.0,0.0,1,Rain,light rain,Bad weather,Non-holiday
2018-07-01 03:00:00,2018,7,1,3,Sunday,None,419,295.62,0.0,0.0,1,Rain,moderate rain,Bad weather,Non-holiday
2018-07-01 03:00:00,2018,7,1,3,Sunday,None,419,295.62,0.0,0.0,1,Drizzle,drizzle,Bad weather,Non-holiday
2018-07-01 04:00:00,2018,7,1,4,Sunday,None,372,295.36,0.0,0.0,40,Rain,light rain,Bad weather,Non-holiday
2018-07-01 04:00:00,2018,7,1,4,Sunday,None,372,295.36,0.0,0.0,40,Drizzle,drizzle,Bad weather,Non-holiday
2018-07-01 05:00:00,2018,7,1,5,Sunday,None,529,294.61,0.0,0.0,75,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-07-01 05:00:00,2018,7,1,5,Sunday,None,529,294.61,0.0,0.0,75,Drizzle,drizzle,Bad weather,Non-holiday
2018-07-01 06:00:00,2018,7,1,6,Sunday,None,979,294.44,0.0,0.0,75,Rain,moderate rain,Bad weather,Non-holiday
2018-07-01 06:00:00,2018,7,1,6,Sunday,None,979,294.44,0.0,0.0,75,Mist,mist,Bad weather,Non-holiday
2018-07-01 07:00:00,2018,7,1,7,Sunday,None,1237,294.15,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2018-07-01 08:00:00,2018,7,1,8,Sunday,None,1682,294.21,0.0,0.0,90,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-07-01 08:00:00,2018,7,1,8,Sunday,None,1682,294.21,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2018-07-01 09:00:00,2018,7,1,9,Sunday,None,2495,294.02,0.0,0.0,90,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-07-01 09:00:00,2018,7,1,9,Sunday,None,2495,294.02,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-07-01 09:00:00,2018,7,1,9,Sunday,None,2495,294.02,0.0,0.0,90,Drizzle,light intensity drizzle,Bad weather,Non-holiday
2018-07-01 10:00:00,2018,7,1,10,Sunday,None,2924,293.86,0.0,0.0,90,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-07-01 10:00:00,2018,7,1,10,Sunday,None,2924,293.86,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-07-01 11:00:00,2018,7,1,11,Sunday,None,3323,293.21,0.0,0.0,90,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-07-01 11:00:00,2018,7,1,11,Sunday,None,3323,293.21,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-07-01 11:00:00,2018,7,1,11,Sunday,None,3323,293.21,0.0,0.0,90,Drizzle,drizzle,Bad weather,Non-holiday
2018-07-01 12:00:00,2018,7,1,12,Sunday,None,3696,292.15,0.0,0.0,90,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-07-01 12:00:00,2018,7,1,12,Sunday,None,3696,292.15,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-07-01 12:00:00,2018,7,1,12,Sunday,None,3696,292.15,0.0,0.0,90,Fog,fog,Bad weather,Non-holiday
2018-07-01 13:00:00,2018,7,1,13,Sunday,None,4084,290.87,0.0,0.0,90,Rain,heavy intensity rain,Bad weather,Non-holiday
2018-07-01 13:00:00,2018,7,1,13,Sunday,None,4084,290.87,0.0,0.0,90,Mist,mist,Bad weather,Non-holiday
2018-07-01 14:00:00,2018,7,1,14,Sunday,None,4187,292.41,0.0,0.0,90,Rain,moderate rain,Bad weather,Non-holiday
2018-07-01 15:00:00,2018,7,1,15,Sunday,None,4365,293.41,0.0,0.0,75,Rain,light rain,Bad weather,Non-holiday
2018-07-01 16:00:00,2018,7,1,16,Sunday,None,4380,293.08,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2018-07-01 17:00:00,2018,7,1,17,Sunday,None,4049,292.93,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2018-07-01 18:00:00,2018,7,1,18,Sunday,None,3680,293.68,0.0,0.0,90,Clouds,overcast clouds,Good weather,Non-holiday
2018-07-01 19:00:00,2018,7,1,19,Sunday,None,3404,294.72,0.0,0.0,40,Clouds,scattered clouds,Good weather,Non-holiday
2018-07-01 20:00:00,2018,7,1,20,Sunday,None,3018,295.0,0.0,0.0,5,Clear,sky is clear,Good weather,Non-holiday
2018-07-01 21:00:00,2018,7,1,21,Sunday,None,2640,293.82,0.0,0.0,5,Clear,sky is clear,Good weather,Non-holiday
2018-07-01 22:00:00,2018,7,1,22,Sunday,None,2152,291.62,0.0,0.0,5,Clear,sky is clear,Good weather,Non-holiday
2018-07-01 23:00:00,2018,7,1,23,Sunday,None,3078,290.44,0.0,0.0,1,Haze,haze,Bad weather,Non-holiday
2018-07-02 00:00:00,2018,7,2,0,Monday,None,1043,290.22,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-07-02 01:00:00,2018,7,2,1,Monday,None,523,290.58,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-07-02 02:00:00,2018,7,2,2,Monday,None,425,290.73,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-07-02 03:00:00,2018,7,2,3,Monday,None,398,291.22,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-07-02 04:00:00,2018,7,2,4,Monday,None,896,291.46,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
2018-07-02 05:00:00,2018,7,2,5,Monday,None,2931,291.3,0.0,0.0,1,Clear,sky is clear,Good weather,Non-holiday
